Fleece Headband,http://www.champ-sys.com.au/custom/triathlon/accessories/fleece-headband.html,fleece-headband,"<p>When you need some lightweight protection for your ears, the <a href='http://champ-sys.com.au/cycling/fabrics' target='_blank'>CS Tech Fleece</a> Headband is the perfect item. The contoured design fits perfectly under a helmet offering full ear protection. This is a unisex one-size-fits-most item available in either full custom with your team design or in any of our solid pre-dyed fleece colors</p><br><h4>Features:</h4><br><ul><br><li>The ultimate in winter warmth, our headband features our warm and breathable CS Tech-Fleece &#x2014; the same lightweight fleece we use in our arm/leg/knee warmers.&#xA0;Fits snug and tight so it will work great under your helmet. A must for chilly spring/fall riding!</li><br><li><a href='http://www.champ-sys.com.au/order-minimums/' target='_self'>Minimums</a></li><br></ul>",
Lycra Shoe Cover,http://www.champ-sys.com.au/custom/triathlon/accessories/lycra-shoe-cover.html,lycra-shoe-cover,"<h4>Features:</h4><br><ul><br><li>unlimited number of colors</li><br><li>rear zipper for easy entry</li><br><li>heal and cleat cutouts</li><br><li>superb ankle grippers</li><br><li>available with Silicon grippers</li><br><li>great for time trials, track, criteriums or cool mornings</li><br></ul><br><p>&#xA0;</p><br><p>&#xA0;</p>",
Euro Cap,http://www.champ-sys.com.au/custom/triathlon/accessories/euro-cap.html,euro-cap,"<p>Why is our Euro cap better than a traditional cotton cap? The sublimation process requires a polyester-based fabric, and that&#x2019;s why our cap is not cotton.&#xA0;As with all our garments, we tried to be as innovative as possible with our Euro cap.&#xA0;We looked at a traditional cap and said, &#x201C;How can we make this better?&#x201D;&#xA0;The first thing was to change the fabric.&#xA0;We searched far and wide to find a polyester material that had the look and feel of cotton.&#xA0;Cotton caps require the artwork to be screened and not sublimated.&#xA0;The problem with screen printing is that you can&#x2019;t use intricate designs like fades and tone-on-tone printing.&#xA0;Another problem with screened logos is that, like T-shirts, the logos will eventually crack, peel and fade over time.&#xA0; If you&#x2019;ve ever washed a cotton cycling cap, you know exactly what&#xA0;we&apos;re talking about.&#xA0; Our caps, just like our jerseys, can be washed over and over again and they&#x2019;ll look like new each time.</p><br><h4>Features:</h4><br><ul><br><li>Unlimited number of colors</li><br><li>Fully sublimated and not screen-printed like traditional cycling caps</li><br><li>Classic four-panel &quot;Euro-style&quot; design</li><br><li><a href='http://www.champ-sys.com.au/order-minimums/' target='_self'>Minimums</a></li><br></ul><br><p>&#xA0;</p>",
Transformer Cap,http://www.champ-sys.com.au/custom/triathlon/accessories/transformer-cap.html,transformer-cap,"<p>This technical hat is both breathable and folds instantly to fit in your pocket.&#xA0;</p><br><p>NOTE:&#xA0;This is an embroidered, not a sublimated piece.&#xA0;One logo can be placed on the front of the cap.</p><br><p>5-piece minimum if part of a jersey/bib short order<br>50-piece minimum for a cap-only order</p><br><p>&#xA0;</p>",
Cycle Cap Tech,http://www.champ-sys.com.au/custom/triathlon/accessories/cycle-cap-tech.html,cycle-cap-tech,"<p>Perfect lightweight cap for use under a helmet that helps control sweat, and protects from sunburn. Can easily be thrown in the wash with the rest of your cycling gear.</p><br><h4>Features:</h4><br><ul><br><li>Unlimited number of colors at no extra charge</li><br><li>Made from the same <a href='http://champ-sys.com.au/cycling/fabrics'>CS Tech</a> technical moisture-wicking fabric used in our cycling jerseys</li><br><li>Terrycloth&#xA0;under the brim&#xA0;</li><br><li><a href='http://www.champ-sys.com.au/order-minimums/' target='_self'>Minimums</a></li><br></ul>",
Neoprene Shoe Cover,http://www.champ-sys.com.au/custom/triathlon/accessories/neoprene-shoe-cover.html,neoprene-shoe-cover,"<p style='text-align: left;'>Another Champion System exclusive! Neoprene shoe covers are the most wind and water resistant shoe covers on the market, but until now the neoprene fabric could not be sublimated.&#xA0; Champion System is proud to offer the first fully sublimated neoprene shoe cover.&#xA0;This super tight-fitting shoe cover offers the aerodynamics of a lycra shoe cover with the warmth of a neoprene shoe cover.&#xA0;A must for serious winter riding.</p><br><h4>Features:</h4><br><ul><br><li>unlimited number of colors</li><br><li>rear zipper for easy entry</li><br><li>heel and cleat cutouts</li><br><li>made from genuine neoprene fabric</li><br></ul>",
Thermal Long Sleeve - Base Layer,http://www.champ-sys.com.au/custom/triathlon/accessories/thermal-long-sleeve-base-layer.html,thermal-long-sleeve-base-layer,"<p>Designed for cold weather conditions, the thermal base layer uses the latest in heat retention technology to offer an innovative fabric that keeps heat closer to the body while at the same time wicking moisture away.&#xA0; The result is increased warmth while your body remains dry.&#xA0; It&#x2019;s the ideal base layer when the temperature drops. Our thermal base layers can also be customized. We do not print the entire base layer, just the area below the neck.&#xA0;Check out the picture &#x2014; where our Champion System logo appears is the area where we can print your logo.&#xA0;</p>",
Performance Seamless Warmer,http://www.champ-sys.com.au/custom/triathlon/accessories/performance-seamless-warmer.html,performance-seamless-warmer,"Our Performance Seamless Multipurpose Bandana is made with moisture wicking tech fabric. Ideal for casual wear, cycling, motorcycling, hiking, skiing and other outdoor activities. Full custom in your own design. <p><br></p><p><br><b>Features:</b></p><p><br>-Unlimited number of colours</p><p><br>-One size fits most</p><p><br>-Dimensions: 17&quot; x 9.5&quot;</p><p><br>-Made with moisture wicking tech fabric for polyester - breathable, stretchy and comfortable</p><p><br>-Ideal for casual wear, cycling, motorcycling, hiking, skiing and other outdoor activities</p><p>                    </p>",
Baseball Cap,http://www.champ-sys.com.au/custom/triathlon/accessories/baseball-cap.html,baseball-cap,"<h4>Features:</h4><br><ul><br><li>One size fits all&#xA0;</li><br><li>NOT full custom - small Embroidery logo only</li><br></ul>",
Performance Sports Bra,http://www.champ-sys.com.au/custom/triathlon/accessories/performance-sports-bra.html,performance-sports-bra,"<p>Our Performance Sports Bra is made from CS Contour Lycra and is designed to be the ultimate multipurpose piece for women who demand a technical high-support bra. The best part?&#xA0; It can be fully customized with virtually any design using our digital sublimation printing process.&#xA0;</p><br><p class='MsoNormal'>&#xA0;</p><br><p>&#xA0;</p>",
Knee Warmer - Fleece,http://www.champ-sys.com.au/custom/triathlon/accessories/knee-warmer-fleece.html,knee-warmer-fleece,"<p>Fleece knee warmer featuring flatlock stitching and custom printable panels</p><br><h4>Features:</h4><br><ul><br><li>Made from genuine <a href='http://champ-sys.com.au/cycling/fabrics'>CS Tech Fleece</a></li><br><li>Superb grippers to keep the warmers in place.</li><br><li>About CS Tech Fleece: &#xA0; CS Tech Fleece is an incredibly lightweight and warm brushed fleece.&#xA0;It&#x2019;s a single-sided fleece, which means that only the inside of the&#xA0;arm warmer&#xA0;is fleece-lined.&#xA0;The outside has a smooth finish.</li><br></ul>",
Fleece Shoe Covers,http://www.champ-sys.com.au/custom/triathlon/accessories/custom-fleece-shoe-covers.html,custom-fleece-shoe-covers,"<h4>Features:</h4><br><ul><br><li>unlimited number of colours</li><br><li>rear zipper for easy entry</li><br><li>heal and cleat cutouts</li><br><li>superb ankle grippers</li><br><li>made from genuine <a href='http://champ-sys.com.au/cycling/fabrics'>CS Tech Fleece</a></li><br><li>CS Tech Fleece is an incredibly lightweight and warm brushed fleece.&#xA0;It&#x2019;s a single-sided fleece, which means that only the inside of the&#xA0;arm warmer&#xA0;is fleece-lined.&#xA0;The outside has a smooth finish.<span style='font-family: Arial;'><span style='font-family: Arial;'><span><span style='font-size: small;'> <br> </span></span></span></span></li><br></ul><br><p>&#xA0;</p>",
Leg Warmer - Fleece,http://www.champ-sys.com.au/custom/triathlon/accessories/leg-warmer-fleece.html,leg-warmer-fleece,"<p>Full length fleece leg warmers with flatlock stitching and custom printable panels</p><br><h4>Features:</h4><br><ul><br><li>YKK&#xA0;zippered ankles with reflective piping</li><br><li>Made from genuine <a href='http://champ-sys.com.au/cycling/fabrics'>CS Tech Fleece</a></li><br><li>Superb grippers to keep the warmers in place.</li><br><li>About CS Tech Fleece: CS Tech Fleece is an incredibly lightweight and warm brushed fleece.&#xA0;It&#x2019;s a single-sided fleece, which means that only the inside of the&#xA0;arm warmer&#xA0;is fleece-lined. The outside has a smooth finish.<span style='font-family: Arial;'><span><span style='font-size: small;'> <br> </span></span></span></li><br></ul><br><div>&#xA0;</div>",
